date,menu,category,orders,amount
2025-03-20,녹차라떼,라떼/기타,10,55000
2025-03-20,초코라떼,라떼/기타,8,44000
2025-03-20,에스프레소,커피,7,24500
2025-03-20,디카페인 아메리카노,커피,3,15000
2025-03-21,아메리카노,커피,50,225000
2025-03-21,카페라떼,라떼/기타,36,180000
2025-03-21,바닐라라떼,라떼/기타,19,104500
2025-03-21,콜드브루,커피,15,82500
2025-03-21,카푸치노,라떼/기타,9,45000
2025-03-21,녹차라떼,라떼/기타,10,55000
2025-03-21,초코라떼,라떼/기타,5,27500
2025-03-21,에스프레소,커피,6,21000
2025-03-21,디카페인 아메리카노,커피,3,15000
2025-03-22,아메리카노,커피,82,369000
2025-03-22,카페라떼,라떼/기타,49,245000
2025-03-22,바닐라라떼,라떼/기타,20,110000
2025-03-22,콜드브루,커피,27,148500
2025-03-22,카푸치노,라떼/기타,15,75000
2025-03-22,녹차라떼,라떼/기타,18,99000
2025-03-22,초코라떼,라떼/기타,13,71500
2025-03-22,에스프레소,커피,6,21000
2025-03-22,디카페인 아메리카노,커피,4,20000
2025-03-23,아메리카노,커피,73,328500
2025-03-23,카페라떼,라떼/기타,44,220000
2025-03-23,바닐라라떼,라떼/기타,16,88000
2025-03-23,콜드브루,커피,13,71500
2025-03-23,카푸치노,라떼/기타,14,70000
2025-03-23,녹차라떼,라떼/기타,8,44000
2025-03-23,초코라떼,라떼/기타,10,55000
2025-03-23,에스프레소,커피,7,24500
2025-03-23,디카페인 아메리카노,커피,7,35000
2025-03-24,아메리카노,커피,48,216000
2025-03-24,카페라떼,라떼/기타,26,130000
2025-03-24,바닐라라떼,라떼/기타,10,55000
2025-03-24,콜드브루,커피,17,93500
2025-03-24,카푸치노,라떼/기타,7,35000
2025-03-24,녹차라떼,라떼/기타,9,49500
2025-03-24,초코라떼,라떼/기타,6,33000
2025-03-24,에스프레소,커피,5,17500
2025-03-24,디카페인 아메리카노,커피,2,10000
2025-03-25,아메리카노,커피,57,256500
2025-03-25,카페라떼,라떼/기타,19,95000
2025-03-25,바닐라라떼,라떼/기타,14,77000
2025-03-25,콜드브루,커피,13,71500
2025-03-25,카푸치노,라떼/기타,12,60000
2025-03-25,녹차라떼,라떼/기타,10,55000
2025-03-25,초코라떼,라떼/기타,8,44000
2025-03-25,에스프레소,커피,2,7000
2025-03-25,디카페인 아메리카노,커피,3,15000
2025-03-26,아메리카노,커피,41,184500
2025-03-26,카페라떼,라떼/기타,25,125000
2025-03-26,바닐라라떼,라떼/기타,15,82500
2025-03-26,콜드브루,커피,8,44000
2025-03-26,카푸치노,라떼/기타,9,45000
2025-03-26,녹차라떼,라떼/기타,8,44000
2025-03-26,초코라떼,라떼/기타,6,33000
2025-03-26,에스프레소,커피,5,17500
2025-03-26,디카페인 아메리카노,커피,5,25000
2025-03-27,아메리카노,커피,48,216000
2025-03-27,카페라떼,라떼/기타,32,160000
2025-03-27,바닐라라떼,라떼/기타,25,137500
2025-03-27,콜드브루,커피,12,66000
2025-03-27,카푸치노,라떼/기타,13,65000
2025-03-27,녹차라떼,라떼/기타,10,55000
2025-03-27,초코라떼,라떼/기타,6,33000
2025-03-27,에스프레소,커피,6,21000
2025-03-27,디카페인 아메리카노,커피,3,15000
2025-03-28,아메리카노,커피,73,328500
2025-03-28,카페라떼,라떼/기타,27,135000
2025-03-28,바닐라라떼,라떼/기타,22,121000
2025-03-28,콜드브루,커피,14,77000
2025-03-28,카푸치노,라떼/기타,9,45000
2025-03-28,녹차라떼,라떼/기타,9,49500
2025-03-28,초코라떼,라떼/기타,7,38500
2025-03-28,에스프레소,커피,6,21000
2025-03-28,디카페인 아메리카노,커피,5,25000
2025-03-29,아메리카노,커피,39,175500
2025-03-29,카페라떼,라떼/기타,37,185000
2025-03-29,바닐라라떼,라떼/기타,26,143000
2025-03-29,콜드브루,커피,16,88000
2025-03-29,카푸치노,라떼/기타,14,70000
2025-03-29,녹차라떼,라떼/기타,12,66000
2025-03-29,초코라떼,라떼/기타,7,38500
2025-03-29,에스프레소,커피,6,21000
2025-03-29,디카페인 아메리카노,커피,5,25000
2025-03-30,아메리카노,커피,71,319500
2025-03-30,카페라떼,라떼/기타,37,185000
2025-03-30,바닐라라떼,라떼/기타,19,104500
2025-03-30,콜드브루,커피,15,82500
2025-03-30,카푸치노,라떼/기타,10,50000
2025-03-30,녹차라떼,라떼/기타,13,71500
2025-03-30,초코라떼,라떼/기타,8,44000
2025-03-30,에스프레소,커피,10,35000
2025-03-30,디카페인 아메리카노,커피,5,25000
2025-03-31,아메리카노,커피,59,265500
2025-03-31,카페라떼,라떼/기타,32,160000
2025-03-31,바닐라라떼,라떼/기타,14,77000
2025-03-31,콜드브루,커피,6,33000
2025-03-31,카푸치노,라떼/기타,12,60000
2025-03-31,녹차라떼,라떼/기타,10,55000
2025-03-31,초코라떼,라떼/기타,7,38500
2025-03-31,에스프레소,커피,7,24500
2025-03-31,디카페인 아메리카노,커피,5,25000
2025-04-01,아메리카노,커피,36,162000
2025-04-01,카페라떼,라떼/기타,35,175000
2025-04-01,바닐라라떼,라떼/기타,15,82500
2025-04-01,콜드브루,커피,13,71500
2025-04-01,카푸치노,라떼/기타,7,35000
2025-04-01,녹차라떼,라떼/기타,8,44000
2025-04-01,초코라떼,라떼/기타,6,33000
2025-04-01,에스프레소,커피,7,24500
2025-04-01,디카페인 아메리카노,커피,4,20000
2025-04-02,아메리카노,커피,57,256500
2025-04-02,카페라떼,라떼/기타,22,110000
2025-04-02,바닐라라떼,라떼/기타,14,77000
2025-04-02,콜드브루,커피,19,104500
2025-04-02,카푸치노,라떼/기타,13,65000
2025-04-02,녹차라떼,라떼/기타,11,60500
2025-04-02,초코라떼,라떼/기타,5,27500
2025-04-02,에스프레소,커피,10,35000
2025-04-02,디카페인 아메리카노,커피,4,20000
2025-04-03,아메리카노,커피,61,274500
2025-04-03,카페라떼,라떼/기타,23,115000
2025-04-03,바닐라라떼,라떼/기타,15,82500
2025-04-03,콜드브루,커피,18,99000
2025-04-03,카푸치노,라떼/기타,13,65000
2025-04-03,녹차라떼,라떼/기타,9,49500
2025-04-03,초코라떼,라떼/기타,6,33000
2025-04-03,에스프레소,커피,6,21000
2025-04-03,디카페인 아메리카노,커피,4,20000
2025-04-04,아메리카노,커피,56,252000
2025-04-04,카페라떼,라떼/기타,53,265000
2025-04-04,바닐라라떼,라떼/기타,28,154000
2025-04-04,콜드브루,커피,17,93500
2025-04-04,카푸치노,라떼/기타,14,70000
2025-04-04,녹차라떼,라떼/기타,13,71500
2025-04-04,초코라떼,라떼/기타,8,44000
2025-04-04,에스프레소,커피,10,35000
2025-04-04,디카페인 아메리카노,커피,5,25000
2025-04-05,아메리카노,커피,90,405000
2025-04-05,카페라떼,라떼/기타,27,135000
2025-04-05,바닐라라떼,라떼/기타,28,154000
2025-04-05,콜드브루,커피,31,170500
2025-04-05,카푸치노,라떼/기타,15,75000
2025-04-05,녹차라떼,라떼/기타,11,60500
2025-04-05,초코라떼,라떼/기타,7,38500
2025-04-05,에스프레소,커피,7,24500
2025-04-05,디카페인 아메리카노,커피,4,20000
2025-04-06,아메리카노,커피,76,342000
2025-04-06,카페라떼,라떼/기타,39,195000
2025-04-06,바닐라라떼,라떼/기타,23,126500
2025-04-06,콜드브루,커피,20,110000
2025-04-06,카푸치노,라떼/기타,11,55000
2025-04-06,녹차라떼,라떼/기타,9,49500
2025-04-06,초코라떼,라떼/기타,8,44000
2025-04-06,에스프레소,커피,7,24500
2025-04-06,디카페인 아메리카노,커피,5,25000
2025-04-07,아메리카노,커피,52,234000
2025-04-07,카페라떼,라떼/기타,18,90000
2025-04-07,바닐라라떼,라떼/기타,12,66000
2025-04-07,콜드브루,커피,14,77000
2025-04-07,카푸치노,라떼/기타,8,40000
2025-04-07,녹차라떼,라떼/기타,8,44000
2025-04-07,초코라떼,라떼/기타,8,44000
2025-04-07,에스프레소,커피,4,14000
2025-04-07,디카페인 아메리카노,커피,4,20000
2025-04-08,아메리카노,커피,43,193500
2025-04-08,카페라떼,라떼/기타,31,155000
2025-04-08,바닐라라떼,라떼/기타,19,104500
2025-04-08,콜드브루,커피,16,88000
2025-04-08,카푸치노,라떼/기타,12,60000
2025-04-08,녹차라떼,라떼/기타,7,38500
2025-04-08,초코라떼,라떼/기타,6,33000
2025-04-08,에스프레소,커피,5,17500
2025-04-08,디카페인 아메리카노,커피,3,15000
2025-04-09,아메리카노,커피,55,247500
2025-04-09,카페라떼,라떼/기타,30,150000
2025-04-09,바닐라라떼,라떼/기타,22,121000
2025-04-09,콜드브루,커피,17,93500
2025-04-09,카푸치노,라떼/기타,10,50000
2025-04-09,녹차라떼,라떼/기타,12,66000
2025-04-09,초코라떼,라떼/기타,8,44000
2025-04-09,에스프레소,커피,6,21000
2025-04-09,디카페인 아메리카노,커피,5,25000
2025-04-10,아메리카노,커피,64,288000
2025-04-10,카페라떼,라떼/기타,45,225000
2025-04-10,바닐라라떼,라떼/기타,20,110000
2025-04-10,콜드브루,커피,19,104500
2025-04-10,카푸치노,라떼/기타,14,70000
2025-04-10,녹차라떼,라떼/기타,12,66000
2025-04-10,초코라떼,라떼/기타,8,44000
2025-04-10,에스프레소,커피,8,28000
2025-04-10,디카페인 아메리카노,커피,4,20000
2025-04-11,아메리카노,커피,66,297000
2025-04-11,카페라떼,라떼/기타,35,175000
2025-04-11,바닐라라떼,라떼/기타,22,121000
2025-04-11,콜드브루,커피,22,121000
2025-04-11,카푸치노,라떼/기타,21,105000
2025-04-11,녹차라떼,라떼/기타,13,71500
2025-04-11,초코라떼,라떼/기타,10,55000
2025-04-11,에스프레소,커피,4,14000
2025-04-11,디카페인 아메리카노,커피,6,30000
2025-04-12,아메리카노,커피,85,382500
2025-04-12,카페라떼,라떼/기타,46,230000
2025-04-12,바닐라라떼,라떼/기타,18,99000
2025-04-12,콜드브루,커피,26,143000
2025-04-12,카푸치노,라떼/기타,22,110000
2025-04-12,녹차라떼,라떼/기타,13,71500
2025-04-12,초코라떼,라떼/기타,11,60500
2025-04-12,에스프레소,커피,9,31500
2025-04-12,디카페인 아메리카노,커피,10,50000
2025-04-13,아메리카노,커피,42,189000
2025-04-13,카페라떼,라떼/기타,28,140000
2025-04-13,바닐라라떼,라떼/기타,20,110000
2025-04-13,콜드브루,커피,14,77000
2025-04-13,카푸치노,라떼/기타,11,55000
2025-04-13,녹차라떼,라떼/기타,10,55000
2025-04-13,초코라떼,라떼/기타,8,44000
2025-04-13,에스프레소,커피,8,28000
2025-04-13,디카페인 아메리카노,커피,4,20000
2025-04-14,아메리카노,커피,46,207000
2025-04-14,카페라떼,라떼/기타,18,90000
2025-04-14,바닐라라떼,라떼/기타,16,88000
2025-04-14,콜드브루,커피,12,66000
2025-04-14,카푸치노,라떼/기타,12,60000
2025-04-14,녹차라떼,라떼/기타,6,33000
2025-04-14,초코라떼,라떼/기타,7,38500
2025-04-14,에스프레소,커피,7,24500
2025-04-14,디카페인 아메리카노,커피,6,30000
2025-04-15,아메리카노,커피,48,216000
2025-04-15,카페라떼,라떼/기타,26,130000
2025-04-15,바닐라라떼,라떼/기타,11,60500
2025-04-15,콜드브루,커피,12,66000
2025-04-15,카푸치노,라떼/기타,7,35000
2025-04-15,녹차라떼,라떼/기타,10,55000
2025-04-15,초코라떼,라떼/기타,8,44000
2025-04-15,에스프레소,커피,3,10500
2025-04-15,디카페인 아메리카노,커피,3,15000
2025-04-16,아메리카노,커피,35,157500
2025-04-16,카페라떼,라떼/기타,41,205000
2025-04-16,바닐라라떼,라떼/기타,13,71500
2025-04-16,콜드브루,커피,13,71500
2025-04-16,카푸치노,라떼/기타,8,40000
2025-04-16,녹차라떼,라떼/기타,11,60500
2025-04-16,초코라떼,라떼/기타,6,33000
2025-04-16,에스프레소,커피,5,17500
2025-04-16,디카페인 아메리카노,커피,7,35000
2025-04-17,아메리카노,커피,69,310500
2025-04-17,카페라떼,라떼/기타,27,135000
2025-04-17,바닐라라떼,라떼/기타,12,66000
2025-04-17,콜드브루,커피,17,93500
2025-04-17,카푸치노,라떼/기타,13,65000
2025-04-17,녹차라떼,라떼/기타,11,60500
2025-04-17,초코라떼,라떼/기타,9,49500
2025-04-17,에스프레소,커피,8,28000
2025-04-17,디카페인 아메리카노,커피,6,30000
2025-04-18,아메리카노,커피,83,373500
2025-04-18,카페라떼,라떼/기타,43,215000
2025-04-18,바닐라라떼,라떼/기타,19,104500
2025-04-18,콜드브루,커피,15,82500
2025-04-18,카푸치노,라떼/기타,15,75000
2025-04-18,녹차라떼,라떼/기타,10,55000
2025-04-18,초코라떼,라떼/기타,9,49500
2025-04-18,에스프레소,커피,8,28000
2025-04-18,디카페인 아메리카노,커피,5,25000
2025-04-19,아메리카노,커피,343,1543500
2025-04-19,카페라떼,라떼/기타,138,690000
2025-04-19,바닐라라떼,라떼/기타,88,484000
2025-04-19,콜드브루,커피,83,456500
2025-04-19,카푸치노,라떼/기타,65,325000
2025-04-19,녹차라떼,라떼/기타,36,198000
2025-04-19,초코라떼,라떼/기타,34,187000
2025-04-19,에스프레소,커피,27,94500
2025-04-19,디카페인 아메리카노,커피,22,110000
2025-04-20,아메리카노,커피,51,229500
2025-04-20,카페라떼,라떼/기타,31,155000
2025-04-20,바닐라라떼,라떼/기타,12,66000
2025-04-20,콜드브루,커피,20,110000
2025-04-20,카푸치노,라떼/기타,14,70000
2025-04-20,녹차라떼,라떼/기타,8,44000
2025-04-20,초코라떼,라떼/기타,9,49500
2025-04-20,에스프레소,커피,7,24500
2025-04-20,디카페인 아메리카노,커피,6,30000
2025-04-21,아메리카노,커피,69,310500
2025-04-21,카페라떼,라떼/기타,19,95000
2025-04-21,바닐라라떼,라떼/기타,17,93500
2025-04-21,콜드브루,커피,9,49500
2025-04-21,카푸치노,라떼/기타,10,50000
2025-04-21,녹차라떼,라떼/기타,9,49500
2025-04-21,초코라떼,라떼/기타,5,27500
2025-04-21,에스프레소,커피,7,24500
2025-04-21,디카페인 아메리카노,커피,4,20000
2025-04-22,아메리카노,커피,35,157500
2025-04-22,카페라떼,라떼/기타,17,85000
2025-04-22,바닐라라떼,라떼/기타,11,60500
2025-04-22,콜드브루,커피,16,88000
2025-04-22,카푸치노,라떼/기타,8,40000
2025-04-22,녹차라떼,라떼/기타,6,33000
2025-04-22,초코라떼,라떼/기타,5,27500
2025-04-22,에스프레소,커피,6,21000
2025-04-22,디카페인 아메리카노,커피,3,15000
2025-04-23,아메리카노,커피,44,198000
2025-04-23,카페라떼,라떼/기타,26,130000
2025-04-23,바닐라라떼,라떼/기타,16,88000
2025-04-23,콜드브루,커피,21,115500
2025-04-23,카푸치노,라떼/기타,16,80000
2025-04-23,녹차라떼,라떼/기타,11,60500
2025-04-23,초코라떼,라떼/기타,6,33000
2025-04-23,에스프레소,커피,3,10500
2025-04-23,디카페인 아메리카노,커피,3,15000
2025-04-24,아메리카노,커피,59,265500
2025-04-24,카페라떼,라떼/기타,44,220000
2025-04-24,바닐라라떼,라떼/기타,15,82500
2025-04-24,콜드브루,커피,30,165000
2025-04-24,카푸치노,라떼/기타,13,65000
2025-04-24,녹차라떼,라떼/기타,12,66000
2025-04-24,초코라떼,라떼/기타,14,77000
2025-04-24,에스프레소,커피,5,17500
2025-04-24,디카페인 아메리카노,커피,3,15000
2025-04-25,아메리카노,커피,65,292500
2025-04-25,카페라떼,라떼/기타,38,190000
2025-04-25,바닐라라떼,라떼/기타,29,159500
2025-04-25,콜드브루,커피,20,110000
2025-04-25,카푸치노,라떼/기타,17,85000
2025-04-25,녹차라떼,라떼/기타,14,77000
2025-04-25,초코라떼,라떼/기타,11,60500
2025-04-25,에스프레소,커피,10,35000
2025-04-25,디카페인 아메리카노,커피,5,25000
2025-04-26,아메리카노,커피,74,333000
2025-04-26,카페라떼,라떼/기타,35,175000
2025-04-26,바닐라라떼,라떼/기타,20,110000
2025-04-26,콜드브루,커피,15,82500
2025-04-26,카푸치노,라떼/기타,15,75000
2025-04-26,녹차라떼,라떼/기타,12,66000
2025-04-26,초코라떼,라떼/기타,9,49500
2025-04-26,에스프레소,커피,7,24500
2025-04-26,디카페인 아메리카노,커피,5,25000
2025-04-27,아메리카노,커피,71,319500
2025-04-27,카페라떼,라떼/기타,40,200000
2025-04-27,바닐라라떼,라떼/기타,28,154000
2025-04-27,콜드브루,커피,20,110000
2025-04-27,카푸치노,라떼/기타,13,65000
2025-04-27,녹차라떼,라떼/기타,8,44000
2025-04-27,초코라떼,라떼/기타,9,49500
2025-04-27,에스프레소,커피,11,38500
2025-04-27,디카페인 아메리카노,커피,6,30000
2025-04-28,아메리카노,커피,39,175500
2025-04-28,카페라떼,라떼/기타,25,125000
2025-04-28,바닐라라떼,라떼/기타,15,82500
2025-04-28,콜드브루,커피,12,66000
2025-04-28,카푸치노,라떼/기타,10,50000
2025-04-28,녹차라떼,라떼/기타,10,55000
2025-04-28,초코라떼,라떼/기타,6,33000
2025-04-28,에스프레소,커피,7,24500
2025-04-28,디카페인 아메리카노,커피,5,25000
2025-04-29,아메리카노,커피,74,333000
2025-04-29,카페라떼,라떼/기타,33,165000
2025-04-29,바닐라라떼,라떼/기타,13,71500
2025-04-29,콜드브루,커피,17,93500
2025-04-29,카푸치노,라떼/기타,13,65000
2025-04-29,녹차라떼,라떼/기타,10,55000
2025-04-29,초코라떼,라떼/기타,9,49500
2025-04-29,에스프레소,커피,7,24500
2025-04-29,디카페인 아메리카노,커피,4,20000
2025-04-30,아메리카노,커피,78,351000
2025-04-30,카페라떼,라떼/기타,48,240000
2025-04-30,바닐라라떼,라떼/기타,21,115500
